token,symbol,name,exch_seg,expiry,instrumenttype
100786,KALYANKJIL26DEC24850CE,KALYANKJIL,NFO,26DEC2024,OPTSTK
100784,KALYANKJIL26DEC24840CE,KALYANKJIL,NFO,26DEC2024,OPTSTK
100793,KALYANKJIL26DEC24880PE,KALYANKJIL,NFO,26DEC2024,OPTSTK
100869,KALYANKJIL30JAN25710CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100870,KALYANKJIL30JAN25710PE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100877,KALYANKJIL30JAN25750CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100872,KALYANKJIL30JAN25720PE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100891,KALYANKJIL30JAN25820CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100894,KALYANKJIL30JAN25830PE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100895,KALYANKJIL30JAN25840CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100897,KALYANKJIL30JAN25850CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100899,KALYANKJIL30JAN25860CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100901,KALYANKJIL30JAN25870CE,KALYANKJIL,NFO,30JAN2025,OPTSTK
100963,KALYANKJIL27FEB25640PE,KALYANKJIL,NFO,27FEB2025,OPTSTK
100957,IGL30JAN25360PE,IGL,NFO,30JAN2025,OPTSTK
100966,KALYANKJIL27FEB25680CE,KALYANKJIL,NFO,27FEB2025,OPTSTK
101053,INDHOTEL26DEC24790PE,INDHOTEL,NFO,26DEC2024,OPTSTK
100990,IGL30JAN25440CE,IGL,NFO,30JAN2025,OPTSTK
101013,KALYANKJIL27FEB25700PE,KALYANKJIL,NFO,27FEB2025,OPTSTK
101083,INDHOTEL26DEC24850PE,INDHOTEL,NFO,26DEC2024,OPTSTK
101090,KALYANKJIL27FEB25740CE,KALYANKJIL,NFO,27FEB2025,OPTSTK
101091,KALYANKJIL27FEB25740PE,KALYANKJIL,NFO,27FEB2025,OPTSTK
101200,KALYANKJIL27FEB25800PE,KALYANKJIL,NFO,27FEB2025,OPTSTK
101230,INDHOTEL30JAN25780CE,INDHOTEL,NFO,30JAN2025,OPTSTK
101326,KEI26DEC244500CE,KEI,NFO,26DEC2024,OPTSTK
101268,INDHOTEL30JAN25880CE,INDHOTEL,NFO,30JAN2025,OPTSTK
101264,INDHOTEL30JAN25840CE,INDHOTEL,NFO,30JAN2025,OPTSTK
101400,KEI30JAN254000CE,KEI,NFO,30JAN2025,OPTSTK
101403,KEI30JAN254100PE,KEI,NFO,30JAN2025,OPTSTK
101397,KEI30JAN253800PE,KEI,NFO,30JAN2025,OPTSTK
101346,INDIAMART26DEC242550CE,INDIAMART,NFO,26DEC2024,OPTSTK
101412,KEI30JAN254300PE,KEI,NFO,30JAN2025,OPTSTK
101462,INDIAMART30JAN252500PE,INDIAMART,NFO,30JAN2025,OPTSTK
101466,INDIAMART30JAN252700PE,INDIAMART,NFO,30JAN2025,OPTSTK
101458,INDIAMART30JAN252400PE,INDIAMART,NFO,30JAN2025,OPTSTK
101596,KEI27FEB255600CE,KEI,NFO,27FEB2025,OPTSTK
101579,KEI27FEB255200CE,KEI,NFO,27FEB2025,OPTSTK
101581,INDIGO26DEC244850PE,INDIGO,NFO,26DEC2024,OPTSTK
101569,KEI27FEB254200CE,KEI,NFO,27FEB2025,OPTSTK
101665,KOTAKBANK30JAN251620CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
101668,KOTAKBANK30JAN251660PE,KOTAKBANK,NFO,30JAN2025,OPTSTK
101669,KOTAKBANK30JAN251700CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
101684,KOTAKBANK30JAN251980CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
101690,INDIGO30JAN254000CE,INDIGO,NFO,30JAN2025,OPTSTK
101744,INDIGO30JAN254200CE,INDIGO,NFO,30JAN2025,OPTSTK
101839,INDIGO30JAN254900PE,INDIGO,NFO,30JAN2025,OPTSTK
101778,GAIL26DEC24180PE,GAIL,NFO,26DEC2024,OPTSTK
102190,KPITTECH26DEC241360PE,KPITTECH,NFO,26DEC2024,OPTSTK
102115,KPITTECH26DEC241220PE,KPITTECH,NFO,26DEC2024,OPTSTK
102105,KPITTECH26DEC241160PE,KPITTECH,NFO,26DEC2024,OPTSTK
101970,INDUSINDBK26DEC241060CE,INDUSINDBK,NFO,26DEC2024,OPTSTK
102197,KPITTECH26DEC241420PE,KPITTECH,NFO,26DEC2024,OPTSTK
102222,INDUSINDBK30JAN25840CE,INDUSINDBK,NFO,30JAN2025,OPTSTK
102237,INDUSINDBK30JAN251120PE,INDUSINDBK,NFO,30JAN2025,OPTSTK
102262,KPITTECH26DEC241520CE,KPITTECH,NFO,26DEC2024,OPTSTK
102289,KPITTECH26DEC241560PE,KPITTECH,NFO,26DEC2024,OPTSTK
102298,KPITTECH26DEC241620CE,KPITTECH,NFO,26DEC2024,OPTSTK
102433,INDUSTOWER30JAN25400PE,INDUSTOWER,NFO,30JAN2025,OPTSTK
102410,INDUSTOWER30JAN25360PE,INDUSTOWER,NFO,30JAN2025,OPTSTK
102621,KPITTECH30JAN251520CE,KPITTECH,NFO,30JAN2025,OPTSTK
102624,KPITTECH30JAN251540PE,KPITTECH,NFO,30JAN2025,OPTSTK
102631,KPITTECH30JAN251620CE,KPITTECH,NFO,30JAN2025,OPTSTK
102550,INFY26DEC241980PE,INFY,NFO,26DEC2024,OPTSTK
102560,INFY26DEC242180PE,INFY,NFO,26DEC2024,OPTSTK
102557,INFY26DEC242140CE,INFY,NFO,26DEC2024,OPTSTK
102601,KPITTECH30JAN251480PE,KPITTECH,NFO,30JAN2025,OPTSTK
102641,KPITTECH30JAN251720CE,KPITTECH,NFO,30JAN2025,OPTSTK
102677,GLENMARK26DEC241360CE,GLENMARK,NFO,26DEC2024,OPTSTK
102679,GLENMARK26DEC241400CE,GLENMARK,NFO,26DEC2024,OPTSTK
102636,KPITTECH30JAN251660PE,KPITTECH,NFO,30JAN2025,OPTSTK
102637,KPITTECH30JAN251680CE,KPITTECH,NFO,30JAN2025,OPTSTK
102692,GLENMARK26DEC241520PE,GLENMARK,NFO,26DEC2024,OPTSTK
102724,KPITTECH27FEB251200CE,KPITTECH,NFO,27FEB2025,OPTSTK
102732,KPITTECH27FEB251360CE,KPITTECH,NFO,27FEB2025,OPTSTK
102751,GLENMARK26DEC241720CE,GLENMARK,NFO,26DEC2024,OPTSTK
102765,GLENMARK26DEC241760PE,GLENMARK,NFO,26DEC2024,OPTSTK
102807,KPITTECH27FEB251720CE,KPITTECH,NFO,27FEB2025,OPTSTK
102827,INFY30JAN251680CE,INFY,NFO,30JAN2025,OPTSTK
102889,INFY30JAN251800CE,INFY,NFO,30JAN2025,OPTSTK
102922,LALPATHLAB30JAN252750PE,LALPATHLAB,NFO,30JAN2025,OPTSTK
102930,INFY30JAN252040CE,INFY,NFO,30JAN2025,OPTSTK
102943,INFY30JAN252280CE,INFY,NFO,30JAN2025,OPTSTK
102952,LALPATHLAB30JAN253150PE,LALPATHLAB,NFO,30JAN2025,OPTSTK
103021,LALPATHLAB27FEB253200PE,LALPATHLAB,NFO,27FEB2025,OPTSTK
103062,LAURUSLABS30JAN25510CE,LAURUSLABS,NFO,30JAN2025,OPTSTK
103073,LAURUSLABS30JAN25610PE,LAURUSLABS,NFO,30JAN2025,OPTSTK
103077,LAURUSLABS30JAN25630PE,LAURUSLABS,NFO,30JAN2025,OPTSTK
103110,IOC26DEC24137.5CE,IOC,NFO,26DEC2024,OPTSTK
103111,IOC26DEC24137.5PE,IOC,NFO,26DEC2024,OPTSTK
103185,LAURUSLABS27FEB25520CE,LAURUSLABS,NFO,27FEB2025,OPTSTK
103191,LAURUSLABS27FEB25560CE,LAURUSLABS,NFO,27FEB2025,OPTSTK
103197,LAURUSLABS27FEB25600PE,LAURUSLABS,NFO,27FEB2025,OPTSTK
103294,IOC30JAN25150CE,IOC,NFO,30JAN2025,OPTSTK
103305,IOC30JAN25165CE,IOC,NFO,30JAN2025,OPTSTK
103325,LICHSGFIN27FEB25520CE,LICHSGFIN,NFO,27FEB2025,OPTSTK
103332,LICHSGFIN27FEB25580PE,LICHSGFIN,NFO,27FEB2025,OPTSTK
103390,IPCALAB26DEC241580CE,IPCALAB,NFO,26DEC2024,OPTSTK
103400,IPCALAB26DEC241780CE,IPCALAB,NFO,26DEC2024,OPTSTK
103395,IPCALAB26DEC241660PE,IPCALAB,NFO,26DEC2024,OPTSTK
103441,IPCALAB30JAN251520PE,IPCALAB,NFO,30JAN2025,OPTSTK
103444,IPCALAB30JAN251600CE,IPCALAB,NFO,30JAN2025,OPTSTK
103447,IPCALAB30JAN251640CE,IPCALAB,NFO,30JAN2025,OPTSTK
103448,IPCALAB30JAN251640PE,IPCALAB,NFO,30JAN2025,OPTSTK
103458,LICHSGFIN27FEB25680PE,LICHSGFIN,NFO,27FEB2025,OPTSTK
103450,IPCALAB30JAN251680PE,IPCALAB,NFO,30JAN2025,OPTSTK
103611,IRCTC26DEC24810CE,IRCTC,NFO,26DEC2024,OPTSTK
103615,IRCTC26DEC24850CE,IRCTC,NFO,26DEC2024,OPTSTK
103622,IRCTC26DEC24910PE,IRCTC,NFO,26DEC2024,OPTSTK
103653,LICI26DEC24820CE,LICI,NFO,26DEC2024,OPTSTK
103665,IRCTC26DEC24950CE,IRCTC,NFO,26DEC2024,OPTSTK
103694,GMRAIRPORT26DEC2470CE,GMRAIRPORT,NFO,26DEC2024,OPTSTK
103707,LICI26DEC24840PE,LICI,NFO,26DEC2024,OPTSTK
103713,LICI26DEC24870PE,LICI,NFO,26DEC2024,OPTSTK
103714,LICI26DEC24880CE,LICI,NFO,26DEC2024,OPTSTK
103717,LICI26DEC24890PE,LICI,NFO,26DEC2024,OPTSTK
103723,LICI26DEC24920PE,LICI,NFO,26DEC2024,OPTSTK
103756,IRCTC30JAN25800CE,IRCTC,NFO,30JAN2025,OPTSTK
103762,GMRAIRPORT26DEC2482PE,GMRAIRPORT,NFO,26DEC2024,OPTSTK
103772,IRCTC30JAN25920CE,IRCTC,NFO,30JAN2025,OPTSTK
103783,IRCTC30JAN251000PE,IRCTC,NFO,30JAN2025,OPTSTK
103786,LICI26DEC24960PE,LICI,NFO,26DEC2024,OPTSTK
103796,LICI26DEC24980PE,LICI,NFO,26DEC2024,OPTSTK
103839,LICI26DEC241020CE,LICI,NFO,26DEC2024,OPTSTK
103852,LICI26DEC241050CE,LICI,NFO,26DEC2024,OPTSTK
103864,ITC26DEC24455PE,ITC,NFO,26DEC2024,OPTSTK
103873,ITC26DEC24505CE,ITC,NFO,26DEC2024,OPTSTK
103895,GMRAIRPORT26DEC2486CE,GMRAIRPORT,NFO,26DEC2024,OPTSTK
103950,GMRAIRPORT26DEC2488CE,GMRAIRPORT,NFO,26DEC2024,OPTSTK
103955,GMRAIRPORT26DEC2492PE,GMRAIRPORT,NFO,26DEC2024,OPTSTK
104136,ITC30JAN25460CE,ITC,NFO,30JAN2025,OPTSTK
104150,ITC30JAN25520PE,ITC,NFO,30JAN2025,OPTSTK
104162,ITC30JAN25560CE,ITC,NFO,30JAN2025,OPTSTK
104153,ITC30JAN25540CE,ITC,NFO,30JAN2025,OPTSTK
104159,ITC30JAN25540PE,ITC,NFO,30JAN2025,OPTSTK
104200,LICI30JAN25850CE,LICI,NFO,30JAN2025,OPTSTK
104239,GNFC26DEC24520CE,GNFC,NFO,26DEC2024,OPTSTK
104261,GNFC26DEC24640CE,GNFC,NFO,26DEC2024,OPTSTK
104270,GNFC26DEC24720PE,GNFC,NFO,26DEC2024,OPTSTK
104316,LICI30JAN25930CE,LICI,NFO,30JAN2025,OPTSTK
104321,LICI30JAN25940CE,LICI,NFO,30JAN2025,OPTSTK
104340,LICI30JAN25990CE,LICI,NFO,30JAN2025,OPTSTK
104352,JINDALSTEL26DEC24870PE,JINDALSTEL,NFO,26DEC2024,OPTSTK
104358,JINDALSTEL26DEC24930PE,JINDALSTEL,NFO,26DEC2024,OPTSTK
104373,JINDALSTEL26DEC241090CE,JINDALSTEL,NFO,26DEC2024,OPTSTK
104412,LICI30JAN251070CE,LICI,NFO,30JAN2025,OPTSTK
104455,JINDALSTEL30JAN25740CE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104456,JINDALSTEL30JAN25740PE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104485,JINDALSTEL30JAN25860PE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104487,JINDALSTEL30JAN25880PE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104501,JINDALSTEL30JAN25960CE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104511,JINDALSTEL30JAN251000PE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104520,JINDALSTEL30JAN251080CE,JINDALSTEL,NFO,30JAN2025,OPTSTK
104586,JKCEMENT26DEC243850CE,JKCEMENT,NFO,26DEC2024,OPTSTK
104604,JKCEMENT26DEC244150PE,JKCEMENT,NFO,26DEC2024,OPTSTK
104634,JKCEMENT26DEC244650CE,JKCEMENT,NFO,26DEC2024,OPTSTK
104638,JKCEMENT26DEC244750CE,JKCEMENT,NFO,26DEC2024,OPTSTK
104649,JKCEMENT26DEC244950PE,JKCEMENT,NFO,26DEC2024,OPTSTK
104708,GODREJCP26DEC241400PE,GODREJCP,NFO,26DEC2024,OPTSTK
104701,GODREJCP26DEC241360CE,GODREJCP,NFO,26DEC2024,OPTSTK
104727,JKCEMENT26DEC245050PE,JKCEMENT,NFO,26DEC2024,OPTSTK
104771,LICI27FEB25760PE,LICI,NFO,27FEB2025,OPTSTK
104872,LICI27FEB25900CE,LICI,NFO,27FEB2025,OPTSTK
104878,LICI27FEB25960CE,LICI,NFO,27FEB2025,OPTSTK
104883,LICI27FEB251000PE,LICI,NFO,27FEB2025,OPTSTK
104886,LICI27FEB251040CE,LICI,NFO,27FEB2025,OPTSTK
104900,JKCEMENT30JAN255500CE,JKCEMENT,NFO,30JAN2025,OPTSTK
104944,JSWSTEEL26DEC24870CE,JSWSTEEL,NFO,26DEC2024,OPTSTK
105013,GODREJPROP26DEC243300PE,GODREJPROP,NFO,26DEC2024,OPTSTK
105036,JSWSTEEL26DEC241070CE,JSWSTEEL,NFO,26DEC2024,OPTSTK
105042,JSWSTEEL26DEC241090CE,JSWSTEEL,NFO,26DEC2024,OPTSTK
105046,JSWSTEEL26DEC241110CE,JSWSTEEL,NFO,26DEC2024,OPTSTK
105119,JSWSTEEL30JAN25840CE,JSWSTEEL,NFO,30JAN2025,OPTSTK
105123,JSWSTEEL30JAN25880CE,JSWSTEEL,NFO,30JAN2025,OPTSTK
105147,LODHA26DEC241240CE,LODHA,NFO,26DEC2024,OPTSTK
105149,JSWSTEEL30JAN251060CE,JSWSTEEL,NFO,30JAN2025,OPTSTK
105152,JSWSTEEL30JAN251080PE,JSWSTEEL,NFO,30JAN2025,OPTSTK
105176,GRANULES26DEC24480CE,GRANULES,NFO,26DEC2024,OPTSTK
105226,LODHA26DEC241300PE,LODHA,NFO,26DEC2024,OPTSTK
105239,LODHA26DEC241400PE,LODHA,NFO,26DEC2024,OPTSTK
105245,LODHA26DEC241460PE,LODHA,NFO,26DEC2024,OPTSTK
105254,LODHA26DEC241540CE,LODHA,NFO,26DEC2024,OPTSTK
105255,LODHA26DEC241540PE,LODHA,NFO,26DEC2024,OPTSTK
105269,LODHA26DEC241580CE,LODHA,NFO,26DEC2024,OPTSTK
105275,GRANULES26DEC24520CE,GRANULES,NFO,26DEC2024,OPTSTK
105310,GRANULES26DEC24540PE,GRANULES,NFO,26DEC2024,OPTSTK
105313,GRANULES26DEC24580CE,GRANULES,NFO,26DEC2024,OPTSTK
105316,GRANULES26DEC24600PE,GRANULES,NFO,26DEC2024,OPTSTK
105334,LODHA26DEC241600PE,LODHA,NFO,26DEC2024,OPTSTK
105361,JUBLFOOD26DEC24530PE,JUBLFOOD,NFO,26DEC2024,OPTSTK
105366,JUBLFOOD26DEC24590CE,JUBLFOOD,NFO,26DEC2024,OPTSTK
105373,JUBLFOOD26DEC24650PE,JUBLFOOD,NFO,26DEC2024,OPTSTK
105375,JUBLFOOD26DEC24670CE,JUBLFOOD,NFO,26DEC2024,OPTSTK
105377,JUBLFOOD26DEC24690CE,JUBLFOOD,NFO,26DEC2024,OPTSTK
105391,LODHA26DEC241680CE,LODHA,NFO,26DEC2024,OPTSTK
105428,JUBLFOOD30JAN25540CE,JUBLFOOD,NFO,30JAN2025,OPTSTK
105430,JUBLFOOD30JAN25560CE,JUBLFOOD,NFO,30JAN2025,OPTSTK
105454,JUBLFOOD30JAN25720CE,JUBLFOOD,NFO,30JAN2025,OPTSTK
105472,JUBLFOOD30JAN25800PE,JUBLFOOD,NFO,30JAN2025,OPTSTK
105531,KOTAKBANK26DEC241780PE,KOTAKBANK,NFO,26DEC2024,OPTSTK
105542,KOTAKBANK26DEC241900CE,KOTAKBANK,NFO,26DEC2024,OPTSTK
105552,KOTAKBANK26DEC241940PE,KOTAKBANK,NFO,26DEC2024,OPTSTK
105584,LODHA30JAN251200PE,LODHA,NFO,30JAN2025,OPTSTK
105580,LODHA30JAN251180PE,LODHA,NFO,30JAN2025,OPTSTK
105595,LODHA30JAN251260CE,LODHA,NFO,30JAN2025,OPTSTK
105596,LODHA30JAN251260PE,LODHA,NFO,30JAN2025,OPTSTK
105604,LODHA30JAN251320PE,LODHA,NFO,30JAN2025,OPTSTK
105615,LODHA30JAN251440CE,LODHA,NFO,30JAN2025,OPTSTK
105618,LODHA30JAN251460PE,LODHA,NFO,30JAN2025,OPTSTK
105635,LODHA30JAN251640CE,LODHA,NFO,30JAN2025,OPTSTK
105637,LODHA30JAN251680CE,LODHA,NFO,30JAN2025,OPTSTK
105694,KOTAKBANK30JAN251560PE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105701,KOTAKBANK30JAN251640CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105706,KOTAKBANK30JAN251720CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105712,KOTAKBANK30JAN251840CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105713,KOTAKBANK30JAN251840PE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105716,KOTAKBANK30JAN251920CE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105725,KOTAKBANK30JAN252040PE,KOTAKBANK,NFO,30JAN2025,OPTSTK
105791,LODHA27FEB251120PE,LODHA,NFO,27FEB2025,OPTSTK
105824,LALPATHLAB26DEC242850CE,LALPATHLAB,NFO,26DEC2024,OPTSTK
105828,LALPATHLAB26DEC243050CE,LALPATHLAB,NFO,26DEC2024,OPTSTK
105854,LALPATHLAB26DEC243250CE,LALPATHLAB,NFO,26DEC2024,OPTSTK
105860,LODHA27FEB251360PE,LODHA,NFO,27FEB2025,OPTSTK
105876,LODHA27FEB251600CE,LODHA,NFO,27FEB2025,OPTSTK
105914,LT30JAN253450PE,LT,NFO,30JAN2025,OPTSTK
105930,LT30JAN253650PE,LT,NFO,30JAN2025,OPTSTK
105949,LT30JAN253950PE,LT,NFO,30JAN2025,OPTSTK
106045,LT27FEB254600CE,LT,NFO,27FEB2025,OPTSTK
106075,LALPATHLAB30JAN252900PE,LALPATHLAB,NFO,30JAN2025,OPTSTK
106079,LALPATHLAB30JAN253100PE,LALPATHLAB,NFO,30JAN2025,OPTSTK
106080,LALPATHLAB30JAN253200CE,LALPATHLAB,NFO,30JAN2025,OPTSTK
106081,LALPATHLAB30JAN253200PE,LALPATHLAB,NFO,30JAN2025,OPTSTK
106086,LALPATHLAB30JAN253500CE,LALPATHLAB,NFO,30JAN2025,OPTSTK
106126,GRASIM26DEC242240CE,GRASIM,NFO,26DEC2024,OPTSTK
106142,LTF30JAN25152.5PE,LTF,NFO,30JAN2025,OPTSTK
106245,GRASIM26DEC242560CE,GRASIM,NFO,26DEC2024,OPTSTK
106248,GRASIM26DEC242600PE,GRASIM,NFO,26DEC2024,OPTSTK
106265,GRASIM26DEC242960CE,GRASIM,NFO,26DEC2024,OPTSTK
106266,GRASIM26DEC242960PE,GRASIM,NFO,26DEC2024,OPTSTK
106331,LTF27FEB25160PE,LTF,NFO,27FEB2025,OPTSTK
106339,LTF27FEB25180PE,LTF,NFO,27FEB2025,OPTSTK
106425,LAURUSLABS26DEC24430PE,LAURUSLABS,NFO,26DEC2024,OPTSTK
106428,LAURUSLABS26DEC24450CE,LAURUSLABS,NFO,26DEC2024,OPTSTK
106434,LAURUSLABS26DEC24510CE,LAURUSLABS,NFO,26DEC2024,OPTSTK
106446,LAURUSLABS26DEC24630CE,LAURUSLABS,NFO,26DEC2024,OPTSTK
106451,LTIM30JAN255850CE,LTIM,NFO,30JAN2025,OPTSTK
106475,LAURUSLABS30JAN25500PE,LAURUSLABS,NFO,30JAN2025,OPTSTK
106480,LAURUSLABS30JAN25560CE,LAURUSLABS,NFO,30JAN2025,OPTSTK
106487,LAURUSLABS30JAN25620PE,LAURUSLABS,NFO,30JAN2025,OPTSTK
106490,LAURUSLABS30JAN25660CE,LAURUSLABS,NFO,30JAN2025,OPTSTK
106491,LAURUSLABS30JAN25660PE,LAURUSLABS,NFO,30JAN2025,OPTSTK
106530,LICHSGFIN26DEC24590PE,LICHSGFIN,NFO,26DEC2024,OPTSTK
106536,LTIM30JAN256450CE,LTIM,NFO,30JAN2025,OPTSTK
106548,LTIM30JAN257050CE,LTIM,NFO,30JAN2025,OPTSTK
106549,LTIM30JAN257050PE,LTIM,NFO,30JAN2025,OPTSTK
106554,LTIM30JAN257350CE,LTIM,NFO,30JAN2025,OPTSTK
106572,LICHSGFIN26DEC24610CE,LICHSGFIN,NFO,26DEC2024,OPTSTK
106703,LTIM27FEB255200CE,LTIM,NFO,27FEB2025,OPTSTK
106718,GUJGASLTD26DEC24600PE,GUJGASLTD,NFO,26DEC2024,OPTSTK
106741,LTIM27FEB256700CE,LTIM,NFO,27FEB2025,OPTSTK
106805,LICHSGFIN26DEC24690PE,LICHSGFIN,NFO,26DEC2024,OPTSTK
106922,HAL26DEC244800CE,HAL,NFO,26DEC2024,OPTSTK
106925,HAL26DEC245000PE,HAL,NFO,26DEC2024,OPTSTK
107051,LT26DEC243150PE,LT,NFO,26DEC2024,OPTSTK
107068,LT26DEC244050CE,LT,NFO,26DEC2024,OPTSTK
107110,LT30JAN253300CE,LT,NFO,30JAN2025,OPTSTK
107113,LT30JAN253400PE,LT,NFO,30JAN2025,OPTSTK
107114,LT30JAN253500CE,LT,NFO,30JAN2025,OPTSTK
107119,LT30JAN253700PE,LT,NFO,30JAN2025,OPTSTK
107152,LTTS30JAN254850CE,LTTS,NFO,30JAN2025,OPTSTK
107288,HAVELLS26DEC241480CE,HAVELLS,NFO,26DEC2024,OPTSTK
107289,HAVELLS26DEC241480PE,HAVELLS,NFO,26DEC2024,OPTSTK
107314,HAVELLS26DEC241520CE,HAVELLS,NFO,26DEC2024,OPTSTK
107324,HAVELLS26DEC241600CE,HAVELLS,NFO,26DEC2024,OPTSTK
107306,LTTS27FEB254400CE,LTTS,NFO,27FEB2025,OPTSTK
107329,HAVELLS26DEC241680PE,HAVELLS,NFO,26DEC2024,OPTSTK
107330,HAVELLS26DEC241720CE,HAVELLS,NFO,26DEC2024,OPTSTK
107379,LTTS27FEB254900PE,LTTS,NFO,27FEB2025,OPTSTK
107391,LTTS27FEB255400CE,LTTS,NFO,27FEB2025,OPTSTK
107398,LTF30JAN25125CE,LTF,NFO,30JAN2025,OPTSTK
107401,LTF30JAN25125PE,LTF,NFO,30JAN2025,OPTSTK
107420,LTTS27FEB255600CE,LTTS,NFO,27FEB2025,OPTSTK
107423,LTTS27FEB255700PE,LTTS,NFO,27FEB2025,OPTSTK
107425,LTTS27FEB255800PE,LTTS,NFO,27FEB2025,OPTSTK
107443,LTF30JAN25165PE,LTF,NFO,30JAN2025,OPTSTK
107608,LUPIN30JAN251980PE,LUPIN,NFO,30JAN2025,OPTSTK
107609,LUPIN30JAN252020CE,LUPIN,NFO,30JAN2025,OPTSTK
107610,LUPIN30JAN252020PE,LUPIN,NFO,30JAN2025,OPTSTK
107616,LUPIN30JAN252140PE,LUPIN,NFO,30JAN2025,OPTSTK
107699,LUPIN27FEB251920CE,LUPIN,NFO,27FEB2025,OPTSTK
107708,LTIM26DEC246550CE,LTIM,NFO,26DEC2024,OPTSTK
107712,LTIM26DEC246750CE,LTIM,NFO,26DEC2024,OPTSTK
107713,LTIM26DEC246750PE,LTIM,NFO,26DEC2024,OPTSTK
107720,LTIM26DEC247150CE,LTIM,NFO,26DEC2024,OPTSTK
107722,LTIM26DEC247250CE,LTIM,NFO,26DEC2024,OPTSTK
107884,M&M30JAN252650PE,M&M,NFO,30JAN2025,OPTSTK
107940,LTIM30JAN255400CE,LTIM,NFO,30JAN2025,OPTSTK
107944,LTIM30JAN255600CE,LTIM,NFO,30JAN2025,OPTSTK
107968,LTIM30JAN256400CE,LTIM,NFO,30JAN2025,OPTSTK
107999,LTIM30JAN256700CE,LTIM,NFO,30JAN2025,OPTSTK
108008,LTIM30JAN256900PE,LTIM,NFO,30JAN2025,OPTSTK
108006,LTIM30JAN256800PE,LTIM,NFO,30JAN2025,OPTSTK
108035,LTIM30JAN257100PE,LTIM,NFO,30JAN2025,OPTSTK
108175,M&M27FEB252700CE,M&M,NFO,27FEB2025,OPTSTK
108186,M&M27FEB252900PE,M&M,NFO,27FEB2025,OPTSTK
108192,M&M27FEB253200PE,M&M,NFO,27FEB2025,OPTSTK
108243,HCLTECH26DEC241520CE,HCLTECH,NFO,26DEC2024,OPTSTK
108244,HCLTECH26DEC241520PE,HCLTECH,NFO,26DEC2024,OPTSTK
108245,HCLTECH26DEC241560CE,HCLTECH,NFO,26DEC2024,OPTSTK
108249,HCLTECH26DEC241640CE,HCLTECH,NFO,26DEC2024,OPTSTK
108256,HCLTECH26DEC241720PE,HCLTECH,NFO,26DEC2024,OPTSTK
108265,HCLTECH26DEC241880CE,HCLTECH,NFO,26DEC2024,OPTSTK
108308,HCLTECH26DEC242080CE,HCLTECH,NFO,26DEC2024,OPTSTK
108341,M&MFIN30JAN25255PE,M&MFIN,NFO,30JAN2025,OPTSTK
108376,M&MFIN30JAN25315CE,M&MFIN,NFO,30JAN2025,OPTSTK
108417,LTTS26DEC244450CE,LTTS,NFO,26DEC2024,OPTSTK
102721,KPITTECH27FEB251120PE,KPITTECH,NFO,27FEB2025,OPTSTK
102696,GLENMARK26DEC241600PE,GLENMARK,NFO,26DEC2024,OPTSTK
102694,GLENMARK26DEC241560PE,GLENMARK,NFO,26DEC2024,OPTSTK
108418,LTTS26DEC244450PE,LTTS,NFO,26DEC2024,OPTSTK
102727,KPITTECH27FEB251240PE,KPITTECH,NFO,27FEB2025,OPTSTK
102812,KPITTECH27FEB251760PE,KPITTECH,NFO,27FEB2025,OPTSTK
102766,GLENMARK26DEC241800CE,GLENMARK,NFO,26DEC2024,OPTSTK
102912,INFY30JAN251880CE,INFY,NFO,30JAN2025,OPTSTK
102920,INFY30JAN251920CE,INFY,NFO,30JAN2025,OPTSTK
102921,LALPATHLAB30JAN252750CE,LALPATHLAB,NFO,30JAN2025,OPTSTK
102927,INFY30JAN251960PE,INFY,NFO,30JAN2025,OPTSTK
102933,INFY30JAN252080PE,INFY,NFO,30JAN2025,OPTSTK
102938,INFY30JAN252200CE,INFY,NFO,30JAN2025,OPTSTK
102942,INFY30JAN252240PE,INFY,NFO,30JAN2025,OPTSTK
103022,LALPATHLAB27FEB253300CE,LALPATHLAB,NFO,27FEB2025,OPTSTK
103004,LALPATHLAB27FEB252400CE,LALPATHLAB,NFO,27FEB2025,OPTSTK
